Tweet ID,created_at,full_text
tweet_id:1483996546085658624,2022-01-20T02:55:22.000Z,Delincuencia condecorada por jueces y activistas+ justicia q condena a los policías+  AN indultadora de “luchadores populares” que incendiaron Quito +   CC tildó de inconstitucional el uso progresivo de la fuerza= ¡ ciudadanía honesta  más desprotegida!
tweet_id:1483975649417207808,2022-01-20T01:32:20.000Z,"OIGA ALCALDE YA BASTA DE FIGURETEO, NO SABE QUE QUITO YA ESTA TOMADA POR LA DELINCUENCIA, INSEGURIDAD, SI ESTO NO ES CUESTIÓN DE FOTOS, QUE ES NO ENTIENDE."
tweet_id:1483920106623315970,2022-01-19T21:51:37.000Z,Y qué Pasa con el otro Policía que frustro el asalto en Quito.... Lo van a condenar ....con estas absurdas leyes progresistas dictadas por jueces corrupt0s...para defender la delincuencia...
tweet_id:1483902942818275328,2022-01-19T20:43:25.000Z,Vos serás el Pdte de la Comisión de seguridad?Con razón la delincuencia está cada vez peor si un pelele está a cargo de la seguridad de Quito
tweet_id:1483865388202999810,2022-01-19T18:14:12.000Z,"Pues a los militares
Nunca AMLO les quitó presupuesto
Ni fideicomisos
Se los suplico.
Los 6 años de derroche
De la milicia
Y la delincuencia la muerte
El Fentanilo
Y robo de agua
Por las trasnacionales
A todo su capacidad."
tweet_id:1483818864656142339,2022-01-19T15:09:20.000Z,"Y un concejal en Quito quiere poner una ordenanza de prohibir las armas blancas y luego de aprobar se cruzarán de manos en sus despachos.
Nunca dicen el cómo dar solución al incremento de la delincuencia y asesinatos en la ciudad - país.
En un cruce de balas los agentes se oculta"
tweet_id:1483621737786916866,2022-01-19T02:06:01.000Z,"  en un parqueadero al norte de Quito, ingresan en el vehículo a Robar así esta la Delincuencia a Nivel Nacional terrible donde está la #SeñoraLey para estas #Ratas"
tweet_id:1483614328016314370,2022-01-19T01:36:34.000Z,"En verdad q la Policía está quedando muy mal , la delincuencia está desatada por q saben q la Policía nacional está brillando por su ausencia . Aquí en Quito uno ve a personas con unas caritas de malandros y los policías ni una requisa por Dios , 2 personas en moto sin placas y ?"
tweet_id:1483608413582106626,2022-01-19T01:13:04.000Z,Es un despelote quito no hay un alcalde solo sale en fotos en obras q son dl ex alcalde yunda y d ahí desaparece en el municipio también es despelote botan gente meten gente que no sabe nada y con grandes sueldos el tráfico la delincuencia   
tweet_id:1483447848201031691,2022-01-18T14:35:02.000Z,Combatir la delincuencia hasta donde yo se no es competencia de los gads es del gobierno. Te recuerdo que en un tiempo de Nebot habia guardias privados por todo lado y la delincuencia bajo pero el mashi le quito esa competencia.
tweet_id:1483440495468580864,2022-01-18T14:05:49.000Z,"Piñera traicionó a sus electores en todo: Aumentó la delincuencia, aumentó la migración, empeoró los empleos, llamó a Convención Constituyente, aumentó el Terrorismo en la Araucania, quitó poder y descabezó a Carabineros.  TODO MAL."
tweet_id:1483415060831784967,2022-01-18T12:24:45.000Z,"       este sinvergüenza es igual o peor que Yunda, se toma obras que no planifico como suyas. Quito está sumido en delincuencia tráfico accidentes daños en viviendas sinvergüenza ..!!"
tweet_id:1483151574448943113,2022-01-17T18:57:45.000Z,"la delincuencia se acaba devolviendo la atribuciones a carabineros las cuales usted se las quito y dotando con mejores equipos a carabineros , lo que usted  hace con esto es que la gente se encierre , entregando terreno a la delincuencia , presione a la justicia ."
tweet_id:1483117446974394371,2022-01-17T16:42:09.000Z,"Suena excelente pero para sociedades + desarrolladas,El 1er punto en contra es la delincuencia q ataca en todas partes y el metro no será la excepción,2do la geografía solo atletas podrían subir y bajar montañas en Quito,3ero el sistema del metro es insuficiente para la demanda"
tweet_id:1482911936559919106,2022-01-17T03:05:31.000Z,Se imaginan los muertos por la delincuencia en Quito???
tweet_id:1482841536861769730,2022-01-16T22:25:46.000Z,Me anoto a pesar de la tristeza le acaban de detener a mi hermano solo por estar en la esquina mientras tanto siguen matando en Quito linda mi ciudad donde se preocupan de los chumaditos y la delincuencia a flor de miel en Quito que idiosincrasia
tweet_id:1482806919429603334,2022-01-16T20:08:13.000Z,"No c puede comparar a ella con  carabineros. A los carabineros c les quitó atribuciones y autoridad a ella unos lesos ""idealistas"" le dieron autoridad para NADA. Ella apoyaba las  marchas y destrucción. Carabineros pierde la pega si paran la delincuencia."
tweet_id:1482729895402909699,2022-01-16T15:02:09.000Z,"Que yo sepa Quito, Cuenca y otras ciudades no están de lo mejorcito. Por si no te has dado cuenta, la delincuencia no da tregua en todo el país y con narco generales más narco jueces, ¿qué se puede esperar de las autoridades?"
tweet_id:1482723508866232327,2022-01-16T14:36:46.000Z,"Así es y será Argentina. Se cumplió el plan del PeronismoK: pobreza, violencia, delincuencia, mientras ellos tienen atrapados al que se esfuerza y trabaja, y no depende del plan “ votame” y “asistí a la marcha” o te lo quito."
tweet_id:1482700880621285382,2022-01-16T13:06:51.000Z, y para cuando será que trabaja para brindar un plan de seguridad contra la delincuencia que tiene en jaque a nuestra ciudad de Quito.  
tweet_id:1482695628866179083,2022-01-16T12:45:59.000Z,"Siempre Hermoso? Pero siempre está  sucio, tiene mal olor, lleno de ambulantes y lo peor de todo muy peligroso la delincuencia se tomó el centro histórico de Quito Lamentablemente"
tweet_id:1482577481546801153,2022-01-16T04:56:31.000Z,"Es la manera de violar el derecho a la libertad de expresión, hicieran ese arduo trabajo para derrocar la delincuencia y aprobar la pena de muerte ya fuéramos otra historia como el país de la paz a nivel mundial    pero huevos les hace falta"
tweet_id:1482576947469336583,2022-01-16T04:54:23.000Z,No sé vive solo de calles ....señor ....la delincuencia sigue a flor de piel en Quito... le recuerdo que recién mataron a un muchacho que salió a pasear con la mascota
tweet_id:1482544789514067970,2022-01-16T02:46:36.000Z,#Quito#Delincuencia
tweet_id:1482451155569496083,2022-01-15T20:34:32.000Z,"Inocar pide que evacuen Quito, pero por la delincuencia"
tweet_id:1482401493990920194,2022-01-15T17:17:12.000Z,"DIGALEN AL ALCALDE QUE QUITO ESTA TOMADA POR LA DELINCUENCIA, CUANTA INEPTITUD Y MEDIOCRIDAD DE AUTORIDAD,"
tweet_id:1482329877848145920,2022-01-15T12:32:37.000Z,Que pasa en el bello Quito Presidente Lasso mientras sea presidente preocupese x la seguridad de la ciudadanía acaso este es el gobierno del encuentro la delincuencia truncó la vida de un joven JUAN ANDRÉS
tweet_id:1482145043104346117,2022-01-15T00:18:09.000Z,"SEGURO, PORQUE LA DELINCUENCIA Y LA INSEGURIDAD, YA SE TOMARON QUITO."
tweet_id:1482079296655142919,2022-01-14T19:56:54.000Z,En Quito no puedes salir por miedo a la delincuencia en todo sentido. Debería ser declarada Patrimonio de los oportunistas de turno!
tweet_id:1482045135575781380,2022-01-14T17:41:10.000Z,"Quito no despierta, no está dormida, Quito está en coma por delincuencia, por baches, por abandonado, Quito debe despertar."
tweet_id:1481823155710738432,2022-01-14T02:59:05.000Z,"En Quito hay mínimo 8000 policías 1000 agentes civiles de tránsito otros 500 municipales y no ayudan en nada , la delincuencia nos lleva en peso."
tweet_id:1481821519131123714,2022-01-14T02:52:35.000Z,"Haga algo por la delincuencia y empiece por sacar a esa momia de ministra de Gobierno

La delincuencia se lleva en peso al país...

En Quito no hay un solo lugar seguro, por favor

Haga algo... o renuncie."
tweet_id:1481770013170221067,2022-01-13T23:27:55.000Z,"Ciudad tan hermosa que está dominada por la delincuencia, inseguridad que hasta hoy no terminan de planificar , parques totalmente destruidos falta de iluminación , vendedores ambulantes sin un control específico,Sr Alcalde en Quito no se puede ya tener paz hay mucho delincuente!"
tweet_id:1481662432242249737,2022-01-13T16:20:26.000Z,"Hoy en día todos estamos indiganados por la falta de atención en materia de seguridad en la ciudad de Quito y a Nivel el nacional, que no queda más que los mismos ciudadanos cansados de tanta delincuencia actúen por su propia voluntad. ¡Hasta cuando!"
tweet_id:1481651098859425807,2022-01-13T15:35:24.000Z,"Estamos sumidos, invadidos, desesperados, por la delincuencia que hay en Quito y en el país, y estos hijos de puta de la  preocupados por las calificaciones de generales y la revocatoria de las visas... Cuando toman las riendas y hacen algo contra la delicuencia?"
tweet_id:1481627511339601922,2022-01-13T14:01:40.000Z,"Lleno de orgullo con un Quito lleno de: delincuencia, comercio informal en las veredas, buses con mal servicio, calle en condiciones deplorables, trabajo infantil y mendicidad en las calles.  Que orgullo tremendas obras."
tweet_id:1481571071421820930,2022-01-13T10:17:24.000Z,     ayuden a controlar la delincuencia en el sur de Quito
tweet_id:1481465194756947972,2022-01-13T03:16:41.000Z,"Por favor no se puede ni trabajar por la delincuencia.... Quito ciudad de terror ... a pie, en  auto , en tu casa, en los locales te roban o mata n ..."
tweet_id:1481452944222572549,2022-01-13T02:28:00.000Z,"Eso son las consecuencias de la imprudencia que este ignorante de alcalde, tantas fiestas y feriados por eso hay tanto contagiado. En vez de fue de as era que invierta en la seguridad de Quito hay tanta delincuencia y nadie hace nada. Le quedo grande el puesto de alcalde"
tweet_id:1481373506172383232,2022-01-12T21:12:21.000Z,"Por que culpas a Carabineros. Quien le quitó el poder disuasivo,quien le quitó el poder de usar fuerza letal,quien le niega todo apoyo ante la delincuencia,quien le quitó los bastones retráctil,quien les negó la compra de pistolas eléctricas? Tu lindo Presidente Boric y su PC"
tweet_id:1481311159336808449,2022-01-12T17:04:36.000Z,"Qué más se puede esperar de un vago sin oficio ni beneficio apoyado por guerrilleros, terroristas y minería ilegal. Es decir delincuencia organizada"
tweet_id:1481309985665601540,2022-01-12T16:59:56.000Z,"Generación de borracheras, delincuencia, prostitución y drogas por todo lado, eso es ahora las fiestas de Quito...ya evolucionamos, gente anclada a costumbres coloniales con alma de esclavos."
tweet_id:1481285697193619463,2022-01-12T15:23:25.000Z,"Dejar un auto estacionado en la vereda a esas horas de la madrugada no es muy responsable del dueño del auto, a sabiendas que la delincuencia está activa y aprovecha la mínima oportunidad para sus fechorías. Falta un poco de sentido común y responsabilidad."
tweet_id:1481254683108859904,2022-01-12T13:20:11.000Z,"Pero la principal responsable política de esa situación es la izquierda, que apoyo y avaló el crecimiento de la violencia y delincuencia, además le quitó herramientas a las policías y dejó de manos atadas al gobierno. Es bien deshonesto echarle la culpa al gobierno en esto."
tweet_id:1481226725417697281,2022-01-12T11:29:05.000Z,Este es otro inutil puesto por los de siempre y socapas de este payaso tales como la coloma el abad y toda esa zarta de concejales inutiles hasta ahora no se ve obras Quito a la merced de la delincuencia calles con huecos que pena que Quito cayo tan bajo con esta clase de gente
tweet_id:1481224177935917056,2022-01-12T11:18:58.000Z,"DISCULPE USTED VIVE EN QUITO? QUE PREGUNTA PARA TONTA, NO SABRA QUE LA DELINCUENCIA SE TOMÓ YA QUITO CON ESTA PORQUERÍA DE ALCALDE."
tweet_id:1481214603405234176,2022-01-12T10:40:55.000Z," no se a que le tengo más miedo en Quito, al peligro que representa salir a conducir en las vías que parecen de tercer orden llenas de baches , a la delincuencia a la inseguridad, la pandemia en una ciudad sin alcalde. "
tweet_id:1481062579191623686,2022-01-12T00:36:50.000Z,"Alguien le fiscalizará a ver en qué gasto tanto dinero????  Porque Quito sigue igual y los baches cada día más grandes, delincuencia, muchos postes sin luz, policías de tránsito cada día más ratas, etc."
tweet_id:1481052673780723712,2022-01-11T23:57:28.000Z,"Vagos hijueputas trabajen, Quito es un desastre baches, alcantarillas sin tapas, delincuencia inseguridad corruptos asquerosos larguense"
tweet_id:1481041959510810625,2022-01-11T23:14:54.000Z,No hay obras e  quito las calles están llenas de baches ya he pedido hace 6 meses que hagan una nueva vía de acceso al barrio de la.planada por velazco que es una vía llena de baches y no paran bola no hay obras es una ciudad insegura nos han ganado la delincuencia
tweet_id:1480912990950117379,2022-01-11T14:42:25.000Z,"Eso es una parte del cuento, ¿quien dispara el gatillo? el problema es el narco y delincuencia imparable, además, se les quito el piso a carabineros...estamos limbo delictivo sin parangón, espero haga algo desde su cargo."
tweet_id:1480874853053960196,2022-01-11T12:10:52.000Z,"Esto es culpa de todos ellos que y la izquierda en general que normalizó la violencia, la delincuencia, que quitó atribuciones a carabineros. CARAS DE RAJA"
tweet_id:1480864366933073923,2022-01-11T11:29:12.000Z,"La izquierda promovio la delincuencia y le quitó poder a las policías,los DDHH,etc...ahora las consecuencias de un país sin Dios ni ley...y con boric será peor..."
tweet_id:1480719494687465473,2022-01-11T01:53:32.000Z,"Esta aparentando hacer todo bien a costillas de sangre salvadoreña,
Xq no deja q se lleven a esos pandilleros?
se supone q quiere es aliminar la delincuencia?
Entonces xq no deja q se lleven esos parásitos, asesinos tenteros?
No aseguró nada, pero debe ser verdad la tregua"
tweet_id:1480713029155110913,2022-01-11T01:27:51.000Z,"Así es, desde el minuto en que se le quito la autoridad a Carabineros se abrió las puertas a esta escalada de delincuencia."
tweet_id:1480664488609292292,2022-01-10T22:14:58.000Z," ustedes prensa pautada y vendida joden con los candidatos y gobernantes ahí está los resultados..país sumido en. Delincuencia, inseguridad, sin medicinas sin empleo..ahh y ni se diga de cómo está Quito..en la Mierda gracias a Yunda y ahora el vago de Guarderas"
tweet_id:1480374941862096901,2022-01-10T03:04:24.000Z,"Pero votaron por qué siempre encontró insuficientes las ayudas a las personas y obligó al gobierno a endeudarse, votaron por qué Válida el ingreso ILEGAL Y ELLO TRAE DELINCUENCIA Y NARCOTRÁFICO, VOTARON POR EL QUE RESTO Y QUITO TODA AUTORIDAD A NUESTRA INSTITUCIÓN DE ORDEN"
tweet_id:1480365976738746381,2022-01-10T02:28:47.000Z,"Y también de que si un policía o ciudadano decente dispara y mata a un demonio de estos también va preso asi sea x defender su vida, Quien nos quito el derecho a portar armas y la legítima defensa fue la Bestia de Ratael Chorea, el mejor amigo de la delincuencia "
tweet_id:1480045510224396288,2022-01-09T05:15:22.000Z,"No eres partidario de ? pero pareces enamorado de  o .Quito peor que con  en las calles, baches, prostitución, delincuencia, basura, contaminación, trafico y que hace los concejales ahora o la gente de bien de #Quito? NADA"
tweet_id:1479915701783699461,2022-01-08T20:39:33.000Z,"Pendejo varita varita eres inepto sin criterio entonces a que te metes solo a colaborar con tus panas y hagan de Quito una ciudad desigual, el sur botado calles dañadas sucias pura delincuencia te queda grande el encargo"
tweet_id:1479915073636376576,2022-01-08T20:37:03.000Z,"Pendejo varita varita eres inepto sin criterio entonces a que te metes solo a colaborar con tus panas y hagan de Quito una ciudad desigual, el sur botado calles dañadas sucias pura delincuencia te queda grande el encargo"
tweet_id:1479649548318523393,2022-01-08T03:01:57.000Z,"Que digno, calles llenas de baches, prostitución, ventas ambulantes, desorden, delincuencia, y usted preocupado del  al parecer ahí hay dinero que robar con . Quito en la peor crisis con "
tweet_id:1479623716669693952,2022-01-08T01:19:18.000Z,"Y la seguridad para cuando! Que bueno q salvaron al perrito, pero el no paga impuestos q pagan sus sueldos y no está bajo el dominio de la delincuencia en el peor momento de Quito! Me dirá eso es competencia de la policía, pero entonces x q pagamos tasa de seguridad? "
tweet_id:1479286989555908617,2022-01-07T03:01:16.000Z,"Este gobierno es democrático. 
-respeta la libertad de expresión, hasta ofensivas
-a nadie se le quitó sus ahorros, autos, viviendas, AFP.
-nadie es perseguido por sus ideas
-no hay coches bomba
-lucha contra la delincuencia, ya que los ""idóneos"" no hicieron nada durante 30 años"
tweet_id:1479131114186973185,2022-01-06T16:41:53.000Z,"soluciones definitivas a esta problemática, que ante la delincuencia vive la capital."
tweet_id:1479107194897371136,2022-01-06T15:06:50.000Z,"Todo el país está en manos de la delincuencia,pero lo absurdo es que si a uno le ven sin casco o en el caso del pico y placa aquí en Quito los agentes de tránsito te caen  en gajo,pero los delincuentes andan tránquilos,estamos abandonados."
tweet_id:1478868398364889094,2022-01-05T23:17:56.000Z,Cuando no había casi delincuencia en ese sector
tweet_id:1478847996477546504,2022-01-05T21:56:52.000Z,Ni el uno 1% por ciento a de tener este guarderas nada de nada quito sigue sumido a pura delincuencia.
tweet_id:1478812613135982596,2022-01-05T19:36:16.000Z,"   y ahora esperamos las obras, Quito en abandono total. Calles con cráteres, veredas rotas, parques sucios, vendedores ambulantes, bulevares en pésimo estado, delincuencia  en las calles, y así lista interminable."
tweet_id:1478733154735300609,2022-01-05T14:20:32.000Z,"Gran cosa que has hecho, la ciudad llena de baches, en las principales avenidas muchos más en los barrios, delincuencia insostenible, dijiste salvar a Quito o solo era para quedar bien? La ejecución de las obras, NINGUNA, NINGUNA!"
tweet_id:1478527538133671943,2022-01-05T00:43:29.000Z,Para que anden paseándose combatan la delincuencia
tweet_id:1478425769919631362,2022-01-04T17:59:06.000Z,"No creo que lo recuperes, hay que hacer campañas para que Quito sea Quito! La delincuencia es dueña de nuestra intranquilidad. Quito está igual o peor!"
tweet_id:1478402102351351826,2022-01-04T16:25:03.000Z,"No ganan si no hay delincuencia, temen la baja de trabajos de abogados q solo defienden delincuentes quienes saben q sus clientes sin culpables, pero como hay plata los defienden a capa y espada.
El presidente en la cuerda floja x su convenio con las maras, algo q no creía"
tweet_id:1477877014782697476,2022-01-03T05:38:32.000Z,"Jaja, hasta crees, jaja, te quito la ""estrellita que te había dado”, sigues esperando que las mamás convenzan a los narcos para dejar la delincuencia, jaja"
tweet_id:1477830210192035844,2022-01-03T02:32:33.000Z,"Herencia del corrupto Yunda: delincuencia, ventas ambulantes, prostitución, inseguridad, etc.  Así dejó el correista Yunda en todo Quito."
tweet_id:1477752985929322505,2022-01-02T21:25:41.000Z,"Esperemos que nuestras famosas autoridades municipales, se pongan YA A TRABAJAR. Han pasado mucho tiempo de barajo, cobrando sueldos honerosos, sin devengar los mismos. Quito está un desastre: calles hecho pedazos, delincuencia por todos los lados, inseguridad."
tweet_id:1477734049888231432,2022-01-02T20:10:27.000Z,"El centro histórico de Quito debería ser como en Europa, vivo lleno de cafeterías y bares. Hoy en día esta abandonado lleno de basura y delincuencia. Unos de los centros históricos más importantes de lstinoamerica no puede despegar. den incentivos en el centro"
tweet_id:309373482163134465,2013-03-06T18:42:40.000Z,URGENTE: Jefe de red internacional de crimen organizado detenido en Ecuador. Rueda de prensa 14:30 en la PJ - #QUITO
tweet_id:488805059929849858,2014-07-14T21:59:42.000Z,Presunto autor del crimen de cuatro mujeres en #Quito es llamado a juicio http://bit.ly/1wndQKa
tweet_id:1847117959547715656,2024-10-18T03:30:14.000Z,"#EXTRAActualidad | El crimen de Gabriela Vera, en La Roldós, noroccidente de Quito, mantiene en silencio a sus moradores, quienes por temor no quieren hablar del tema. ¿Qué se presume sobre el caso?

Esto contó una vecina  (https://ow.ly/zZvy50TO2Jn)"
tweet_id:495030758684524545,2014-08-01T02:18:24.000Z,"30 Directores, Cmdts., y Jefes de Policía en Cumbre #AmeripolEC14 #UIO para fortalecer lucha contra crimen organizado http://bit.ly/1lhqhCe"
tweet_id:1833551344696795136,2024-09-10T17:01:20.000Z,Cámara de seguridad registra un nuevo asalto en Quito a plena luz del día.
tweet_id:1829884194345951573,2024-08-31T14:09:24.000Z," #Atención || La periodista Thalía Flores fue víctima de asalto el pasado martes 27 de agosto. El hecho se suscitó en una calle del barrio Bellavista, al norte de Quito, cuando la periodista se dirigía a una reunión. Un sujeto sustrajo su teléfono celular y, de manera violenta,"
tweet_id:1842679908855918785,2024-10-05T21:35:00.000Z,"#Nacionales | Más de 100 figuras políticas y sociales de América Latina y Europa exigieron la liberación de Jorge Glas, al cumplirse seis meses de su arresto en el asalto a la embajada de México en Quito.
Los detalleshttps://radiopichincha.com/comite-internacional-exige-excarcelacion-inmediata-del-exvicepresidente-jorge-glas/…"
tweet_id:1849665108051427446,2024-10-25T04:11:41.000Z,"Sector La J en #Quito. Delincuentes roban un local de venta de celulares.
Los vecinos trataron de evitar el robo lanzando piedras al vehículo de los delincuentes."
tweet_id:1841863011201347745,2024-10-03T15:28:56.000Z,"La razón por la cual decretan estado de excepción en Quito, es debido a la movilización de bandas criminales a la capital desde otras provincias. 
La policía ha identificado más de 10 santuarios criminales en sectores ubicados en el extremo norte y sur de la ciudad. 
Escuchen "
tweet_id:1288102403942674432,2020-07-28T13:21:59.000Z," GOLPE A LA DELINCUENCIALa  detuvo a 10 miembros de una organización delictiva dedicada al robo de personas, vehículos, locales y microtráfico, en Quito."
tweet_id:1849435683171205373,2024-10-24T13:00:02.000Z,"#Pichincha | La violencia ligada al tráfico de drogas y la pugna entre bandas han transformado a este barrio en uno de los más peligrosos de la capital.
Los detalleshttps://radiopichincha.com/quito-asesinatos-roldos-aumentaron-150/…"
tweet_id:1793050317631738114,2024-05-21T22:44:43.000Z,En vehículo plomo asaltan por sector Magdalena sur de Quito. La ciudadanía desprotegida mientras Alcalde y concejales protegen sus domicilios con sirenas conectadas directamente a la policía. Sin duda el peor Alcalde de Quito. Vela solo por sus intereses. En qué manos cayó Quito.
tweet_id:1795323335766577205,2024-05-28T05:16:53.000Z,"Terrible!!
Atentos con estos delincuentes, roban todos los días a lo largo de la av Quito aprovechando el tráfico de las horas pico.
Tengan cuidado, no se apeguen al vehículo de adelante ni anden con el celular en la mano.
Toda la vida esa calle ha sido peligrosa, sin embargo la"
tweet_id:1849187157946036533,2024-10-23T20:32:29.000Z,"#Atención | Tras la activación de protocolos correspondientes y labores investigativas, entorno al secuestro de un adolescente, la  ubicó y liberó a la víctima en #Quito. Durante la intervención fueron aprehendidos dos antisociales vinculados al ilícito, quienes"
tweet_id:1485801841950707718,2022-01-25T02:28:58.000Z,En Quito en Colinas del Norte por abandono de autoridades y falta de patrullajes moradores son asaltados por rateros en 3 motos y comunidad está realizando vigilias. Solos toca organizarse por desidia municipal que recibe 12  millones en seguridad y  no hay seguridad.
tweet_id:1805633042045906952,2024-06-25T16:03:58.000Z,".#URGENTE | #ReporteLlamingo desde el sector El Condado, norte de #Quito, donde cuatro delincuentes esperan a que la puerta del garage de esta urbanización quede abierta para someter a dos familias que estacionaban sus vehículos.  Con armas de fuego, apuntan y los"
tweet_id:1849616738448494944,2024-10-25T00:59:29.000Z,"Con Jan recorrimos la Av. Solanda, zona comercial de Quito… escuchamos varias historias de mujeres emprendedores que son cabeza de hogar, preocupadas por los apagones y la delincuencia que no les permite trabajar con normalidad. ¡Como madre, duele; como ecuatoriana, indigna! Eso"
tweet_id:1743744731530596420,2024-01-06T21:21:55.000Z,En Angamarca en Quito criminales disparan contra persona y le sustraen 10 mil dólares. Ni gobierno ni alcaldía dan soluciones a la inseguridad. En campaña todo ofrecían y ahora se barajan pero  tasa de seguridad sigue cobrando el municipio. 12 millones al año.
tweet_id:1821177053648924781,2024-08-07T13:30:20.000Z,Banda opera en centro de Quito donde denuncian no hay patrullajes y cazan taxistas y se suben con maletas para despistar y están llenas de basura y los llevan a  otros sitios y los asaltan. En el video casi matan al chofer ahorcándolo en sector Mayorista. Quito abandonada.
tweet_id:1785325695687619000,2024-04-30T15:09:50.000Z,Literal. En Chimbacalle sur de Quito son delincuentes en motos los que patrullan calles. En vídeos se ve cómo circulan por todo el barrio hasta que asoma alguien al que robar. Quito abandonada y en campaña los políticos ofrecían seguridad. Llegaron y la ciudad sigue a la deriva.
tweet_id:1307299772471144448,2020-09-19T12:45:28.000Z,"Capturados. En delito flagrante En Las Casas al norte de Quito las Sid Pro Bac logran la detención de 6 personas dedicadas al asalto y robo de transeúntes, 10 teléfonos robados a punta de golpes y amenazas les encontraron en su poder. Buen trabajo por la seguridad en las calles."
tweet_id:1448784683584663557,2021-10-14T22:56:00.000Z,Tremendo. 2 delincuentes intentan asaltar local en Cotocollao al norte de Quito. Por suerte se accionó la alarma y los ladrones huyeron rápidamente. La inseguridad en el sector es galopante y a cada rato se reportan asaltos y robos dicen los moradores que piden más patrullajes.
tweet_id:1792616482934841371,2024-05-20T18:00:49.000Z," .#URGENTE | La  logra capturar a esta banda de colombianos que se dedicaban a robar viviendas y locales en #Quito. Juan Carlos Pérez Valencia de 50 años, con ocho detenciones por asociación ilícita, robo, receptación y hurto. Diego Iván Poveda"
tweet_id:1841846216260219225,2024-10-03T14:22:12.000Z,"Un informe elaborado por el coronel Mario Pazmiño, exjefe de Inteligencia Militar, revela que en #Quito al menos 10 sectores son santuarios criminales y advierte que están creando ‘microestados’.  ¿Qué son? Te contamos.  https://bit.ly/3TSj8Si"
tweet_id:1830251042921156634,2024-09-01T14:27:07.000Z,Cámaras registran 4 sujetos metiéndose a un edificio forzando puertas en Bolivia y Ritter centro de Quito y se llevan joyas y objetos. Por ahí no hay patrullaje. No hay seguridad. Municipio se baraja y dice mi competencia no es pero tasa de seguridad sí cobra. Quito abandonada.
tweet_id:1818340087790199294,2024-07-30T17:37:14.000Z,"Continúan los robos en la ciudad de Quito, delincuentes piden carreras y luego asaltan a los taxistas y se van como si nada.
Imagínate pobre taxista salga rápido a buscar un UPC para pedir ayuda y pase a más de 60km y se lo lleven preso a él."
tweet_id:1848392589751292320,2024-10-21T15:55:09.000Z,"#24 Horas | Comerciantes y moradores de la Villaflora, en el sur de Quito, aseguran que son constantes los robos y asaltos en la zona. Piden a las autoridades más patrullajes y operativos de control. 

Vía: "
tweet_id:1850570798077034665,2024-10-27T16:10:34.000Z,"Este delincuente por q no invierte el dinero del fondo de seguridad para Quito q está esperando inepto, mamarrachos mientras Quito en la masa enfrentando la delincuencia"
tweet_id:1849198753183310178,2024-10-23T21:18:33.000Z,"la delincuencia sigue creciendo en Quito, alias Willi conocian hace dos meses que estan ahi pero dejaron seguir operando a conveniencia, la plata del IVA se lo estan fumando, todo esta peor, NADIE TE CREE"
tweet_id:1422543510226489345,2021-08-03T13:02:57.000Z,"En Quito:
- Robos de carro en cualquier parte de la ciudad;
- Asaltos en cualquier parte de la ciudad;
- Parques y aceras con pasto hasta el copete.

Lo de la pelea de los niños no solo es una pelea, nos han dejado solos.

Me uno el 10 de agosto a la marcha, esto debe parar ya."
tweet_id:1849093625520472479,2024-10-23T14:20:49.000Z,"No tengo pruebas, pero tampoco dudas de quien esta detrás de todos estos actos delictivos. Es el mismo que incendió Quito, el que su grupo votó NO para eliminar la delincuencia,  el que se opone a proyectos fotovoltaicos en ""la refinería del pacífico"""
tweet_id:1849912564442071550,2024-10-25T20:34:59.000Z,"Mismo sector...en #Quito (a una cuadra, quien sabe si como distractor de lo anterior...).
Es que La Capital, QUITO, está ABSOLUTAMENTE ABANDONADA EN MEDIO DEL CAOS.
Ataque arm@do en la mañana de este viernes, gasolinera de la avenida 6 de diciembre y #GasparDeVillarroel."
tweet_id:1832850889121447963,2024-09-08T18:37:59.000Z,"La delincuencia está terrible mi pez...
Casi marcha la Brandon en Quito...

Ahí si que pululan los arranchones..."
tweet_id:1852149786993934806,2024-11-01T00:44:55.000Z,Si quieres te lo quito vv Yo también robo platanos y no del Walmart
tweet_id:1850609065401139383,2024-10-27T18:42:38.000Z,"Ah, cómo eres p3nd3ja! A los más pobres les quitó las medicinas y tratamientos médicos, los dejó a merced de la delincuencia organizada y las ARCAS VACÍAS de la nación!"
tweet_id:1850581778823569685,2024-10-27T16:54:12.000Z,"Eres o te haces? Todo se destruye, se complica y nos llena de delincuencia y criminalidad, con la falta de energía electrica. Ya es hora, de que  cree su propia energía, solo para las parroquias urbanas y rurales cercanas."
tweet_id:1850516705283383367,2024-10-27T12:35:38.000Z,"La delincuencia está creciendo en Quito, ellos vienen de otras provincias a ensuciar la capital."
tweet_id:1849866824076407192,2024-10-25T17:33:14.000Z,"Te quito tu ignorancia carnal, tienes al mayor consumidor de drogas y vendedor de armas que son los  que tanto maman y vivimos 50 años con la ideología de la derecha que la creó, pero descuida la buena izquierda detuvo la tendencia a la alza de la delincuencia"
tweet_id:1849853674287399044,2024-10-25T16:40:59.000Z,Seles dijo alos Colombianos y vallunos caleños Jamundeños no voten por Petro es  comunistas  Petro quito ejército y policía  la delincuencia aprovechándose para hacer delas suyas
